Oven1_NMHC,Oven1_NOx,LV1211 S01 PK113_BB40,LV1211 S01 PK110_BN20-2,LV1211 S01 PK110_BN20-1,LV1211 S01 PR114_BV25,LV1211 S02 PR210_BN20,LV1211 S01 PN613_BV25,LV1211 S02 PR310_BN20,LV1211 S02 PR313_BB40-1,LV1211 S01 PN111_BV25,LV1211 S01 PN111_BL50,LV1211 S01 PN212_BV25,LV1211 S01 PN213_BV25,LV1211 S04 VZ503_M1_F,LV1211 S04 VZ503_M1_C,LV1211 S04 VA515_M1_F,LV1211 S04 VA515_M1_C,LV1211 S04 VZ502_M1_F,LV1211 S04 VZ502_M1_C,LV1211 S03 MW300_BV25-1,LA1251 summary AmereMin charge,LV1281 S04 WR706 BV25-1,LV1281 S04 WR706 M1,LV1281 S04 WA506 BB40-1,LV1281 S04 WA506 BU88,LV1281 S04 WA506 BB40-2,LV1281 S04 WA506 BB40-4,LV1281 S04 WA506 BB40-5,LV1281 S03 VA306 M1,LV1281 S09 WU321 M1,LV1281 S09 WU321 BB40,LV1281 S09 WU321 M2,LV1281 S08 WU312 M1,LV1281 S08 WU312 BB40,LV1281 S08 WU312 M2,LV1281 S07 WU311 M1,LV1281 S07 WU311 BB40,LV1281 S07 WU311 M2,LV1281 S06 WU302 M1,LV1281 S06 WU302 BB40,LV1281  S06 WU302 M2,LV1281 S05 WU301 M1,LV1281 S05 WU301 BB40,LV1281 S05 WU301 M2,LV1281 S05 WU301 BB40-1,LV1281 S01 TS100 M1_O,LV1281 S01 TS100 M1_C,LV1281 S02 TK161 M3_O,LV1281 S02 TK161 M3_C,LV1281 VZ366 M1,LV1281 TK161 M1,LV1281 TK161 M2,LV1281 VA307 M1,LV1281 VF330 M1,LV1281 AS361 M1,LV1281 VA307 M3,LV1281 VZ366 BB40,LV1281 VA307 BB42,LV1281 WK363 BB40-1,LV1281 WK363 BB40-2,LV1281 WK363 BV25,LV1281 WK363 M2,LV1281 S01 Energy consumption,LV1281 S02 Energy consumption,LV1281 S03 Energy consumption,LV1281 Emergency Cooling Request,LV1281 Emergency Cooling Finished,LV1281 Production ON,LV1281 Production Release,LF1921 S01 TF270 Actual curent MoviFit,LF1921 S01 TF270 Number of unit,LF1921 S01 TF270 Transport forward,LF1921 S01 TF270 Forward,LF1921 S01 TF270 Home position,LF1921 RB260 Occupied,LF1921 RB260 Transport Forward,LF1921 RB260 Forward,LF1921 RB280 Occupied,LF1921 RB280 Transport Forward,LF1921 RB280 Forward,LF1921 RB290 Occupied,LF1921 RB290 Transport Forward,LF1921 RB290 Forward,LF1921 RB300 Occupied,LF1921 RB300 Transport Forward,LF1921 RB300 Forward,LF1921 RB310 Occupied,LF1921 RB310 Transport Forward,LF1921 RB310 Forward
0,1.127,26.458,98.144,96.216,0.029,98.698,0.013,96.34,35.671,61.021,610.532,161.495,160.518,0,0.003,0,0.015,0,0.017,0.058,28.135,156147,2.222,99,0,78.993,107.986,86.979,55.593,61.467,87.5,0,61.002,115.929,0,0.024,71.832,0,0.022,68.49,0,0.024,63.064,0,99.826,1,0,1,0,49.892,31.942,36.861,27.202,7.421,9.94,100,22.714,26.128,12.5,19.2,0.022,0,620332,202274,705,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.008,26.458,98.012,96.033,0.029,98.77,0.013,96.34,35.671,61.177,609.086,161.169,160.807,0,0.003,0,0.017,0,0.015,1.505,28.135,156147,2.222,99,0,78.993,106.988,86.979,55.833,61.349,86.979,0,61.508,115.885,0,0.024,71.788,0,0.022,68.446,0,0.024,62.977,0,99.479,1,0,1,0,48.911,32.976,37.005,26.841,7.229,9.94,100,22.714,26.085,12.5,19.2,0.022,0,620333,202275,705,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.305,26.458,97.977,96.058,0.029,98.727,0.009,96.34,35.648,61.135,610.532,161.133,161.133,0,0.003,0,0.017,0,0.015,2.257,28.135,156147,2.222,99,0,78.993,106.988,85.981,55.579,61.149,86.458,0,61.692,116.016,0,0.024,71.788,0,0.022,68.403,0,0.024,62.847,0,99.306,1,0,1,0,49.135,32.045,36.825,26.996,7.38,9.94,100,22.714,26.085,12.5,19.2,0.022,0,620334,202275,705,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.109,1.424,26.458,97.992,96.249,0.029,98.64,0.009,96.34,35.625,61.042,609.086,161.241,160.735,0,0.003,0,0.017,0,0.015,0.897,28.135,156147,2.222,99,0,77.995,106.988,85.981,55.607,61.395,85.938,0,60.767,115.929,0,0.024,71.788,0,0.022,68.316,0,0.012,62.76,0,98.958,1,0,1,0,49.892,32.585,37.061,26.965,7.415,9.94,100,22.714,26.085,12.5,19.2,0.022,0,620335,202276,705,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.305,26.435,98.118,96.199,0.029,98.524,0.009,96.325,35.625,61.177,609.086,161.097,160.735,0,0.003,0,0.015,0,0.017,1.534,28.135,156147,2.222,99,0,77.995,105.99,85.981,55.861,61.667,85.46,0,61.259,115.885,0,0.024,71.788,0,0.022,68.316,0,0.012,62.63,0,98.611,1,0,1,0,49.135,32.312,36.747,27.053,7.244,9.94,100,22.729,25.998,12.5,19.2,0.022,0,620337,202276,705,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.186,26.435,98.174,96.515,0.029,98.452,0.009,96.325,35.625,61.115,609.086,161.169,160.518,0,0.003,0,0.017,0,0.017,0,28.135,156147,2.222,97,0,77.995,105.99,84.983,55.424,54.365,84.939,0,60.73,115.885,0,0.024,71.745,0,0.022,68.229,0,0.024,62.543,0,98.264,1,0,1,0,49.02,32.276,36.866,27.09,7.501,9.94,100,22.685,25.998,12.5,19.2,0.022,0,620338,202276,705,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.127,26.435,98.194,96.482,0.029,98.336,0.013,96.34,35.602,61.177,607.639,161.169,160.663,0,0.003,0,0.017,0,0.017,0,28.135,156147,2.222,97,0,76.997,105.99,84.983,55.804,36.819,84.245,0,60.73,115.842,0,0.024,71.745,0,0.022,68.186,0,0.012,62.413,0,97.743,1,0,1,0,49.62,32.06,36.392,27.121,7.487,9.94,100,22.685,25.955,12.5,19.1,0.022,0,620339,202277,705,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.424,26.435,98.194,96.266,0.029,98.22,0.009,96.34,35.602,61.073,607.639,161.169,160.916,0,0.003,0,0.017,0,0.015,0,28.135,156147,2.222,97,0,76.997,104.991,83.984,55.692,25.838,83.464,0,61.508,115.755,0,0.024,71.745,0,0.022,68.142,0,0.012,62.283,0,97.569,1,0,1,0,49.123,31.108,36.037,27.021,7.278,9.94,100,22.7,25.911,12.5,19.1,0.022,0,620340,202277,706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.246,26.412,98.26,96.149,0.029,98.192,0.009,96.34,35.556,61.292,607.639,161.277,160.59,0,0.003,0,0.017,0,0.015,1.186,28.135,156147,2.222,97,0,75.998,104.991,83.984,56.509,28.154,82.899,0,61.707,115.755,0,0.024,71.745,0,0.022,68.056,0,0.024,62.196,0,97.049,1,0,1,0,48.82,33.105,35.78,27.009,7.485,9.94,100,22.7,25.868,12.5,19.1,0.022,0,620340,202278,706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.031,1.186,26.435,98.275,96.382,0.029,98.192,0.009,96.34,35.556,61.094,607.639,161.35,160.735,0,0.003,0,0.017,0,0.017,1.505,28.135,156147,2.222,97,0,75.998,103.993,83.984,55.692,40.905,82.335,0,61.53,115.582,0,0.024,71.788,0,0.022,68.012,0,0.012,62.066,0,96.875,1,0,1,0,49.753,31.849,36.084,27.003,7.242,9.94,100,22.7,25.738,12.5,19.1,0,0,620341,202278,706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.483,26.412,98.26,96.499,0.029,98.177,0.013,96.325,35.532,61.104,606.192,161.205,160.699,0,0.003,0,0.015,0,0.017,1.042,28.135,156147,2.222,97,0,75,103.993,82.986,55.875,0.018,82.292,0,61.259,115.278,0,0.024,71.788,0,0.022,67.969,0,0.012,61.936,0,96.528,1,0,1,0,49.565,31.484,38.157,27.165,7.549,9.94,100,22.7,25.694,12.5,19.2,0.022,0,620342,202279,706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.186,26.435,98.356,96.748,0.029,98.177,0.013,96.34,35.532,61.146,607.639,161.024,160.699,0,0.003,0,0.017,0,0.015,0.839,28.135,156147,2.222,95,0,73.958,103.993,82.986,56.34,0.018,82.509,0,60.906,114.974,0,0.024,71.832,0,0.022,67.882,0,0.024,61.849,0,96.181,1,0,1,0,49.589,31.88,36.428,26.996,7.374,9.94,100,22.7,25.608,12.5,19.2,0.022,0,620343,202279,706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.305,26.412,98.356,96.723,0.029,98.148,0.009,96.325,35.509,61.031,606.192,161.169,160.59,0,0.003,0,0.015,0,0.017,1.62,28.135,156147,2.222,95,0,73.958,102.995,81.988,55.889,0.018,82.682,0,61.729,114.714,0,0.024,71.788,0,0.022,67.839,0,0.024,61.762,0,95.833,1,0,1,0,49.359,31.978,36.387,26.996,7.458,9.94,100,22.685,25.608,12.5,19.2,0.022,0,620343,202280,706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.127,26.389,98.382,96.707,0.029,98.206,0.009,96.325,35.509,61.229,606.192,161.024,160.807,0,0.003,0,0.017,0,0.017,0,28.135,156147,2.222,95,0,72.96,102.995,80.99,55.847,0.018,82.856,0,61.641,114.366,0,0.024,71.832,0,0.022,67.752,0,0.012,61.675,0,95.312,1,0,1,0,49.911,31.618,36.295,27.021,7.458,9.94,100,22.671,25.564,12.6,19.1,0.022,0,620344,202280,706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.127,26.389,98.215,96.582,0.029,98.105,0.009,96.325,35.463,61.219,606.192,161.024,160.59,0,0.003,0,0.017,0,0.015,0,28.135,156147,2.222,95,0,71.962,101.997,80.99,56.566,0.018,83.03,0,62.125,114.106,0,0.024,71.832,0,0.022,67.708,0,0.024,61.545,0,94.965,1,0,1,0,49.292,31.402,36.464,27.134,7.525,9.94,100,22.656,25.521,12.6,19.1,0.022,0,620345,202280,706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.305,26.389,98.26,96.582,0.029,98.192,0.009,96.34,35.463,61.146,604.745,161.241,160.59,0,0.003,0,0.015,0,0.015,0,28.135,156147,2.222,92,0,71.962,101.997,79.991,55.579,0.018,83.116,0,61.868,113.802,0,0.024,71.832,0,0.022,67.622,0,0.024,61.458,0,94.618,1,0,1,0,49.898,31.309,36.428,27.084,7.389,9.94,100,22.671,25.521,12.6,19.1,0.022,0,620345,202281,706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.203,1.127,26.389,98.275,96.915,0.029,98.163,0.009,96.34,35.44,61.083,604.745,160.988,160.952,0,0.003,0,0.017,0,0.017,1.505,28.135,156147,2.222,92,0,70.964,100.998,79.991,55.945,0.018,83.203,0,61.853,113.585,0,0.024,71.832,0,0.022,67.578,0,0.024,61.372,0,94.097,1,0,1,0,49.565,31.592,36.737,27.046,7.523,9.94,100,22.671,25.477,12.6,19.1,0.022,0,620346,202281,706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.127,26.366,98.331,96.649,0.029,98.163,0.009,96.34,35.44,61.156,604.745,161.024,160.771,0,0.003,0,0.015,0,0.015,1.389,28.135,156147,2.222,92,0,70.964,100.998,78.993,56.805,0.018,83.29,0,61.574,113.281,0,0.024,71.832,0,0.022,67.535,0,0.012,61.241,0,93.924,1,0,1,0,49.917,32.23,37.257,27.059,7.565,9.94,100,22.656,25.434,12.6,19.1,0.022,0,620347,202282,706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.186,26.389,98.235,96.391,0.029,98.134,0.013,96.325,35.417,61.229,604.745,160.988,160.699,0,0.003,0,0.015,0,0.015,2.662,28.135,156147,2.222,92,0,69.965,100.998,78.993,55.974,0.018,83.333,0,62.272,113.021,0,0.024,71.918,0,0.022,67.491,0,0.024,61.155,0,93.403,1,0,1,0,49.335,31.664,36.974,26.947,7.405,9.94,100,22.627,25.434,12.6,19.1,0.022,0,620348,202282,706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.008,26.366,98.255,96.491,0.029,98.105,0.009,96.325,35.394,61.135,604.745,161.422,160.663,0,0.003,0,0.017,0,0.017,0.839,28.135,156147,2.222,92,0,68.967,100,77.995,56.58,0.018,83.333,0,61.956,112.76,0,0.024,71.962,0,0.022,67.448,0,0.012,61.068,0,92.882,1,0,1,0,49.48,33.47,36.727,27.084,7.416,9.94,100,22.598,25.434,12.6,19.1,0.022,0,620348,202283,706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.424,26.366,98.134,96.491,0.029,98.148,0.009,96.325,35.394,61.156,604.745,161.097,160.699,0,0.003,0,0.017,0,0.017,1.562,28.135,156147,2.222,90,0,68.967,100,77.995,56.298,0.009,83.333,0,62.11,112.457,0,0.024,71.962,0,0.022,67.361,0,0.012,60.938,0,92.361,1,0,1,0,49.995,32.091,36.979,27.015,7.44,9.94,100,22.584,25.391,12.6,19.1,0.022,0,620349,202283,706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.127,26.343,98.159,96.258,0.029,98.177,0.013,96.325,35.394,61.229,604.745,161.097,160.626,0,0.003,0,0.015,0,0.015,0,28.135,156147,2.222,90,0,68.967,98.958,76.997,56.481,0.018,83.29,0,61.78,112.24,0,0.024,72.005,0,0.022,67.361,0,0.012,60.894,0,91.84,1,0,1,0,49.771,32.966,36.82,27.077,7.44,9.94,100,22.598,25.391,12.6,19.1,0.022,0,620350,202284,706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.008,26.343,98.088,96.283,0.029,98.466,0.009,96.325,35.37,61.031,603.299,161.205,160.409,0,0.003,0,0.015,0,0.017,0,28.135,156147,2.222,90,0,67.969,98.958,76.997,56.368,0.018,83.247,0,61.692,111.979,0,0.024,72.005,0,0.022,67.274,0,0.012,60.807,0,91.493,1,0,1,0,49.783,33.47,36.449,27.183,7.432,9.94,100,22.598,25.391,12.6,19.1,0.022,0,620351,202284,706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.127,26.343,98.129,96.066,0.029,98.886,0.009,96.34,35.37,61.052,604.745,161.205,160.663,0,0.003,0,0.017,0,0.015,0,28.135,156147,2.222,90,0,67.969,97.96,75.998,55.974,0.018,83.203,0,62.147,111.719,0,0.024,72.005,0,0.022,67.231,0,0.012,60.72,0,90.972,1,0,1,0,49.759,31.798,37.38,27.04,7.379,9.94,100,22.598,25.347,12.6,19,0.022,0,620351,202284,706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.305,26.319,98.032,96.133,0.029,98.872,0.009,96.325,35.347,61.083,603.299,161.422,160.482,0,0.003,0,0.015,0,0.015,0,28.135,156147,2.222,88,0,66.97,97.96,75.998,56.608,0.018,83.116,0,62.404,111.458,0,0.024,72.005,0,0.018,67.188,0,0.012,60.677,0,90.625,1,0,1,0,49.135,31.422,36.958,27.04,7.417,9.94,100,22.584,25.347,12.6,19,0.022,0,620352,202285,706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.127,26.319,98.179,96.091,0.029,98.929,0.009,96.325,35.347,61.104,603.299,161.097,160.554,0,0.003,0,0.017,0,0.017,1.331,28.135,156147,2.222,88,0,66.97,96.962,75,56.58,0.018,83.03,0,61.971,111.155,0,0.012,72.005,0,0.018,67.144,0,0.012,60.59,0,90.104,1,0,1,0,50.098,31.391,37.735,27.009,7.371,9.94,100,22.598,25.304,12.6,19.1,0.022,0,620353,202285,706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.305,26.319,97.982,96.066,0.029,98.814,0.009,96.325,35.347,61.104,603.299,161.169,160.952,0,0.003,0,0.017,0,0.017,2.488,28.135,156147,2.222,88,0,65.972,96.962,75,56.453,0.018,82.943,0,61.986,110.894,0,0.024,72.049,0,0.018,67.101,0,0.012,60.503,0,89.583,1,0,1,0,48.989,33.496,36.567,27.028,7.617,9.94,100,22.584,25.304,12.6,19.1,0.022,0,620354,202286,706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.246,26.319,98.078,96.241,0.029,98.77,0.009,96.325,35.301,61.104,603.299,161.133,160.409,0,0.003,0,0.017,0,0.015,0.81,28.135,156147,2.222,88,0,65.972,95.964,73.958,56.411,0.018,82.856,0,61.898,110.677,0,0.024,72.092,0,0.018,67.057,0,0.012,60.46,0,89.062,1,0,1,0,50.038,32.014,36.958,27.046,7.428,9.94,100,22.598,25.304,12.6,19,0.022,0,620354,202286,706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.186,26.319,98.078,96.1,0.029,98.741,0.009,96.325,35.301,61.271,601.852,161.133,160.482,0,0.003,0,0.017,0,0.017,1.505,28.135,156147,2.222,88,0,64.974,95.964,73.958,56.707,0.018,82.769,0,62.132,110.373,0,0.024,72.049,0,0.022,67.014,0,0.012,60.373,0,88.889,1,0,1,0,49.177,33.305,37.458,26.99,7.37,9.94,100,22.584,25.304,12.7,19,0.022,0,620355,202287,706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.483,26.319,98.048,96.374,0.029,98.553,0.009,96.325,35.278,61.021,601.852,161.133,160.88,0,0.003,0,0.017,0,0.017,0,28.135,156147,2.222,86,0,64.974,94.965,72.96,56.481,0.018,82.595,0,62.169,110.069,0,0.012,72.049,0,0.022,67.014,0,0.012,60.33,0,88.542,1,0,1,0,49.88,33.161,37.447,27.084,7.411,9.94,100,22.598,25.304,12.7,19,0.022,0,620356,202287,706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.127,26.319,98.118,96.274,0.029,98.466,0.013,96.325,35.255,61.135,603.299,160.988,160.952,0,0.003,0,0.017,0,0.015,0,28.135,156147,2.222,86,0,64.974,94.965,72.96,56.678,0.018,82.465,0,62.382,109.852,0,0.024,72.049,0,0.022,66.97,0,0.012,60.286,0,88.021,1,0,1,0,48.844,31.643,37.885,26.928,7.223,9.94,100,22.627,25.304,12.7,19,0.022,0,620356,202288,706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.949,26.296,98.088,96.474,0.029,98.322,0.009,96.325,35.231,61.177,603.299,161.314,160.626,0,0.003,0,0.017,0,0.017,0,28.135,156147,2.222,86,0,64.974,93.967,72.96,56.157,0.018,82.335,0,62.903,109.549,0,0.024,72.092,0,0.022,66.927,0,0.012,60.243,0,87.5,1,0,1,0,49.565,32.091,35.904,26.903,7.379,9.94,100,22.642,25.304,12.7,19,0.022,0,620357,202288,706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.127,26.296,98.098,96.657,0.029,98.206,0.013,96.325,35.231,61.156,601.852,161.314,160.771,0,0.003,0,0.017,0,0.017,0,28.135,156147,2.222,86,0,63.976,93.967,71.962,56.382,0.018,82.205,0,62.47,109.201,0,0.024,72.092,0,0.022,66.884,0,0.012,60.2,0,86.979,1,0,1,0,49.65,32.281,36.274,26.953,7.299,9.94,100,22.627,25.26,12.7,18.9,0.022,0,620358,202288,706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.305,26.296,98.164,96.507,0.029,98.192,0.009,96.325,35.208,61.198,603.299,161.06,160.699,0,0.003,0,0.015,0,0.015,2.315,28.135,156147,2.222,86,0,63.976,93.967,71.962,56.411,0.018,82.075,0,62.345,109.028,0,0.012,72.092,0,0.022,66.84,0,0.012,60.113,0,86.632,1,0,1,0,49.22,33.161,35.842,27.208,7.216,9.94,100,22.627,25.26,12.7,18.9,0.022,0,620359,202289,706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.305,26.296,98.194,96.632,0.029,98.148,0.013,96.325,35.208,61.042,603.299,161.169,160.373,0,0.003,0,0.017,0,0.017,2.488,28.135,156147,2.222,84,0,63.976,92.969,71.962,56.721,0.018,81.944,0,62.103,108.811,0,0.024,72.092,0,0.022,66.797,0,0.012,60.069,0,86.111,1,0,1,0,48.844,32.024,36.212,26.984,7.702,9.94,100,22.627,25.26,12.7,18.9,0.022,0,620359,202289,706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.127,26.296,98.291,96.507,0.029,98.192,0.009,96.325,35.185,61.167,601.852,160.988,160.916,0,0.003,0,0.017,0,0.015,1.013,28.135,156147,2.222,84,0,62.977,92.969,70.964,56.284,0.018,81.771,0,62.008,108.42,0,0.024,72.092,0,0.022,66.753,0,0.012,60.026,0,85.938,1,0,1,0,49.056,31.412,37.139,27.071,7.449,9.94,100,22.584,25.217,12.7,18.9,0.022,0,620360,202290,706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.305,26.296,98.245,96.449,0.029,98.134,0.009,96.325,35.185,61.031,601.852,161.169,160.807,0,0.003,0,0.017,0,0.015,1.389,28.135,156147,2.222,84,0,62.977,91.97,70.964,56.171,0.018,81.597,0,62.786,108.16,0,0.012,72.135,0,0.022,66.753,0,0.012,59.983,0,85.417,1,0,1,0,49.062,31.618,36.403,27.127,7.28,9.94,100,22.526,25.217,12.7,18.9,0.022,0,620361,202290,706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.127,26.273,98.326,96.515,0.029,98.148,0.013,96.325,35.185,61.125,600.405,161.133,160.735,0,0.003,0,0.015,0,0.017,0,28.135,156147,2.222,84,0,62.977,91.97,70.964,56.354,0.018,81.424,0,62.03,107.769,0,0.012,72.135,0,0.022,66.667,0,0.012,59.939,0,85.069,1,0,1,0,49.062,33.3,37.586,27.009,7.449,9.94,100,22.512,25.217,12.7,18.9,0.022,0,620362,202291,706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.127,26.273,98.356,96.565,0.029,98.177,0.009,96.325,35.162,61.135,601.852,161.567,160.735,0,0.003,0,0.015,0,0.017,0,28.135,156147,2.222,84,0,62.977,90.972,69.965,56.791,0.018,81.293,0,62.345,107.552,0,0.012,72.135,0,0.022,66.667,0,0.012,59.896,0,84.549,1,0,1,0,49.347,32.425,37.149,27.021,7.59,9.94,100,22.454,25.174,12.8,18.9,0.022,0,620362,202291,706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.186,26.273,98.377,96.657,0.029,98.134,0.009,96.325,35.162,61.083,598.958,161.024,160.59,0,0.003,0,0.015,0,0.015,0,28.135,156147,2.222,81,0,61.979,90.972,69.965,56.636,0.018,81.076,0,62.316,107.205,0,0.024,72.135,0,0.022,66.623,0,0.012,59.852,0,84.375,1,0,1,0,49.511,31.417,37.123,27.115,7.237,9.94,100,22.439,25.174,12.8,19,0.022,0,620363,202292,706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.031,1.008,26.273,98.432,96.582,0.029,98.134,0.009,96.325,35.116,61.125,598.958,161.024,160.843,0,0.003,0,0.015,0,0.017,1.244,28.135,156147,2.222,81,0,61.979,89.974,68.967,56.467,0.018,80.903,0,62.676,107.031,0,0.024,72.135,0,0.026,66.58,0,0.012,59.809,0,84.028,1,0,1,0,49.747,32.019,36.238,27.134,7.483,9.94,100,22.396,25.13,12.8,18.9,0.022,0,620364,202292,706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.127,26.273,98.458,96.407,0.029,98.076,0.009,96.311,35.116,61.125,600.405,160.807,160.518,0,0.003,0,0.017,0,0.017,1.273,28.135,156147,2.222,81,0,61.979,89.974,68.967,56.946,0.018,80.729,0,62.984,106.771,0,0.024,72.135,0,0.022,66.536,0,0.012,59.766,0,83.507,1,0,1,0,49.802,31.679,36.655,27.14,7.289,9.94,100,22.367,25.087,12.8,18.9,0.022,0,620365,202292,706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.305,26.273,98.503,96.59,0.029,98.09,0.013,96.311,35.116,61.219,598.958,161.024,160.663,0,0.003,0,0.015,0,0.015,2.488,28.135,156147,2.222,81,0,61.979,89.974,68.967,56.58,0.018,80.512,0,62.456,106.424,0,0.024,72.179,0,0.022,66.493,0,0.012,59.679,0,82.986,1,0,1,0,50.002,31.314,36.619,27.134,7.401,9.94,100,22.338,25.087,12.8,18.9,0.022,0,620365,202293,706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.109,1.424,26.273,98.362,96.607,0.029,98.163,0.009,96.311,35.069,61.104,598.958,160.88,160.699,0,0.003,0,0.015,0,0.017,1.389,28.135,156147,2.222,79,0,60.981,88.976,67.969,56.425,0.018,80.165,0,62.845,105.903,0,0.024,72.179,0,0.022,66.406,0,0.024,59.592,0,82.118,1,0,1,0,49.729,31.87,36.974,27.04,7.347,9.94,100,22.295,25.087,12.8,18.8,0.022,0,620367,202294,706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.203,1.127,26.25,98.139,96.374,0.029,98.148,0.009,96.311,35.069,61,597.512,160.952,160.699,0,0.003,0,0.015,0,0.015,0,28.135,156147,2.222,79,0,60.981,87.977,67.969,56.918,0.018,79.948,0,62.441,105.512,0,0.024,72.179,0,0.026,66.363,0,0.012,59.549,0,81.944,1,0,1,0,49.917,31.103,36.742,27.146,7.325,9.94,100,22.295,25.043,12.8,18.8,0.022,0,620367,202294,706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.305,26.25,98.113,96.357,0.029,98.192,0.009,96.325,35.069,61.062,598.958,160.807,160.554,0,0.003,0,0.015,0,0.017,0,28.135,156147,2.222,79,0,60.981,87.977,67.969,56.368,0.018,79.731,0,63.131,105.339,0,0.024,72.135,0,0.022,66.319,0,0.012,59.505,0,81.597,1,0,1,0,49.365,31.993,35.528,27.053,7.274,9.94,100,22.309,25.043,12.8,18.8,0.022,0,620368,202295,706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
